MonitoringLocationIdentifier,CharacteristicName,ResultMeasure.MeasureUnitCode,count,begin_datetime,end_datetime,max,station_nm,agency_cd,site_no,dec_lat_va,dec_lon_va,hucCd,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ProviderName,begin_date,end_date,date_range_interval,date_range_yrs
21FLHILL_WQX-021,Chlorophyll,NA,68,NA,NA,NA,Lower Tampa Bay 3/4 mile NW of Piney Point,21FLHILL_WQX,21FLHILL_WQX-021,27.662499999999998,-82.56390400000001,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Lower Tampa Bay 3/4 mile NW of Piney Point,Estuary,NA,03100206,NA,NA,NA,NA,27.662499999999998,-82.56390400000001,NA,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-25,2017-03-21,383443200,12.150581793292266
21FLHILL_WQX-023,Chlorophyll,NA,58,NA,NA,NA,Lower Tampa Bay Port Manatee channel marker 9B,21FLHILL_WQX,21FLHILL_WQX-023,27.666,-82.599197,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Lower Tampa Bay Port Manatee channel marker 9B,Estuary,NA,03100206,NA,NA,NA,NA,27.666,-82.599197,NA,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,12,103,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-25,2017-03-21,383443200,12.150581793292266
21FLHILL_WQX-095,Chlorophyll,NA,88,NA,NA,NA,Mullet Key Channel Tampa Bay Buoy R14,21FLHILL_WQX,21FLHILL_WQX-095,27.611200000000004,-82.69470199999999,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Mullet Key Channel Tampa Bay Buoy R14,Estuary,NA,03100206,NA,NA,NA,NA,27.611200000000004,-82.69470199999999,NA,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-02-22,2017-04-17,383356800,12.147843942505132
21FLHILL_WQX-167,Chlorophyll,ug/l,234,NA,NA,22.6,Bullfrog Creek at Big Bend Rd.,21FLHILL_WQX,21FLHILL_WQX-167,27.792012345999996,-82.35224510199998,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Bullfrog Creek at Big Bend Rd.,River/Stream,Bullfrog Creek at Big Bend Rd.,03100206,NA,NA,NA,NA,27.792012345999996,-82.35224510199998,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-18,2017-06-28,382233600,12.112251882272414
21FLHILL_WQX-019,Chlorophyll,NA,58,NA,NA,NA,Middle Tampa Bay east of main channel between markers 1D &2D,21FLHILL_WQX,21FLHILL_WQX-019,27.693399,-82.55590099999999,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Middle Tampa Bay east of main channel between markers 1D &2D,Estuary,NA,03100206,NA,NA,NA,NA,27.693399,-82.55590099999999,NA,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-02-22,2017-03-21,381024000,12.073921971252565
21FLHILL_WQX-016,Chlorophyll,NA,46,NA,NA,NA,Middle Tampa Bay east of main channel between 1E and 2,21FLHILL_WQX,21FLHILL_WQX-016,27.723801,-82.53379799999999,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Middle Tampa Bay east of main channel between 1E and 2,Estuary,NA,03100206,NA,NA,NA,NA,27.723801,-82.53379799999999,NA,NA,NA,GPS-Unspecified,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-02-22,2017-03-21,381024000,12.073921971252565
21FLHILL_WQX-160,Chlorophyll,NA,56,NA,NA,NA,Rocky Creek at Gunn Hwy,21FLHILL_WQX,21FLHILL_WQX-160,28.065634445999997,-82.56581614299999,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Rocky Creek at Gunn Hwy,River/Stream,Rocky Creek at Gunn Hwy,03100206,NA,NA,NA,NA,28.065634445999997,-82.56581614299999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-04-06,2017-05-01,380851200,12.068446269678306
21FLHILL_WQX-533,Chlorophyll,NA,36,NA,NA,NA,"Spartsman Branch Beauchamp Rd E of n Forbes Rd- 3 year period of monthly sampling between 12/31/14 and 12/31/17, otherwise quarterly",21FLHILL_WQX,21FLHILL_WQX-533,28.025017,-82.186033,03100205,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,"Spartsman Branch Beauchamp Rd E of n Forbes Rd- 3 year period of monthly sampling between 12/31/14 and 12/31/17, otherwise quarterly",River/Stream,"Spartsman Branch Beauchamp Rd E of n Forbes Rd- 3 year period of monthly sampling between 12/31/14 and 12/31/17, otherwise quarterly",03100205,NA,NA,NA,NA,28.025017,-82.186033,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-25,2017-05-17,378000000,11.978097193702945
21FLHILL_WQX-571,Chlorophyll,ug/l,62,NA,NA,22.5,Little Bullfrog Creek at US 301  S of Big Bend Rd.,21FLHILL_WQX,21FLHILL_WQX-571,27.773155035000002,-82.33517287699998,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Little Bullfrog Creek at US 301  S of Big Bend Rd.,River/Stream,Little Bullfrog Creek at US 301  S of Big Bend Rd.,03100206,NA,NA,NA,NA,27.773155035000002,-82.33517287699998,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-570,Chlorophyll,ug/l,58,NA,NA,16.2,Dug Creek at Saffold Rd E of US 301,21FLHILL_WQX,21FLHILL_WQX-570,27.671094310000004,-82.34452721100001,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Dug Creek at Saffold Rd E of US 301,River/Stream,Dug Creek at Saffold Rd E of US 301,03100203,NA,NA,NA,NA,27.671094310000004,-82.34452721100001,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-564,Chlorophyll,ug/l,50,NA,NA,40.8,Aldermans Creek at Taylor Gill Rd. S of SR 674,21FLHILL_WQX,21FLHILL_WQX-564,27.674690799000004,-82.120704625,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Aldermans Creek at Taylor Gill Rd. S of SR 674,River/Stream,Aldermans Creek at Taylor Gill Rd. S of SR 674,03100203,NA,NA,NA,NA,27.674690799000004,-82.120704625,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-569,Chlorophyll,ug/l,50,NA,NA,24.3,South Fork Little Manatee River at CR 579,21FLHILL_WQX,21FLHILL_WQX-569,27.6495,-82.294317,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,South Fork Little Manatee River at CR 579,River/Stream,South Fork Little Manatee River at CR 579,03100203,NA,NA,NA,NA,27.6495,-82.294317,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-567,Chlorophyll,NA,46,NA,NA,NA,Pierce Branch at SR 674,21FLHILL_WQX,21FLHILL_WQX-567,27.705,-82.22968300000001,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Pierce Branch at SR 674,River/Stream,Pierce Branch at SR 674,03100203,NA,NA,NA,NA,27.705,-82.22968300000001,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-568,Chlorophyll,NA,40,NA,NA,NA,Carlton Branch at SR 674,21FLHILL_WQX,21FLHILL_WQX-568,27.705083,-82.2564,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Carlton Branch at SR 674,River/Stream,Carlton Branch at SR 674,03100203,NA,NA,NA,NA,27.705083,-82.2564,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-565,Chlorophyll,NA,36,NA,NA,NA,Howard Prairie Branch at Grange Hall Loop - E (N-S),21FLHILL_WQX,21FLHILL_WQX-565,27.69222,-82.1911,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Howard Prairie Branch at Grange Hall Loop - E (N-S),River/Stream,Howard Prairie Branch at Grange Hall Loop - E (N-S),03100203,NA,NA,NA,NA,27.69222,-82.1911,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-06-14,377395200,11.958932238193022
21FLHILL_WQX-560,Chlorophyll,ug/l,70,NA,NA,30.1,Port Sutton Ditch at US 41  N of Madison,21FLHILL_WQX,21FLHILL_WQX-560,27.905216999999997,-82.40163300000002,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Port Sutton Ditch at US 41  N of Madison,Canal Drainage,Port Sutton Ditch at US 41  N of Madison,03100206,NA,NA,NA,NA,27.905216999999997,-82.40163300000002,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-22,2017-05-31,376790400,11.939767282683096
21FLHILL_WQX-561,Chlorophyll,NA,52,NA,NA,NA,Drainage Ditch @ 51st S  N of 20th Avenue,21FLHILL_WQX,21FLHILL_WQX-561,27.931622679999997,-82.39925544300002,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Drainage Ditch @ 51st S  N of 20th Avenue,Canal Drainage,Drainage Ditch @ 51st S  N of 20th Avenue,03100206,NA,NA,NA,NA,27.931622679999997,-82.39925544300002,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-22,2017-05-31,376790400,11.939767282683096
21FLHILL_WQX-576,Chlorophyll,ug/l,64,NA,NA,28.8,Rice Creek at Balm Riverview Dr.,21FLHILL_WQX,21FLHILL_WQX-576,27.857520171,-82.318993326,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Rice Creek at Balm Riverview Dr.,River/Stream,Rice Creek at Balm Riverview Dr.,03100204,NA,NA,NA,NA,27.857520171,-82.318993326,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-05-31,376185600,11.92060232717317
21FLHILL_WQX-573,Chlorophyll,ug/l,56,NA,NA,46.2,Bell Creek at Rhodine Rd.,21FLHILL_WQX,21FLHILL_WQX-573,27.822950000000002,-82.25355,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Bell Creek at Rhodine Rd.,River/Stream,Bell Creek at Rhodine Rd.,03100204,NA,NA,NA,NA,27.822950000000002,-82.25355,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-05-31,376185600,11.92060232717317
21FLHILL_WQX-575,Chlorophyll,ug/l,52,NA,NA,77,Pelleham Branch at Donneymoor Dr.,21FLHILL_WQX,21FLHILL_WQX-575,27.831981351000007,-82.28178055599999,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Pelleham Branch at Donneymoor Dr.,River/Stream,Pelleham Branch at Donneymoor Dr.,03100204,NA,NA,NA,NA,27.831981351000007,-82.28178055599999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-05-31,376185600,11.92060232717317
21FLHILL_WQX-589,Chlorophyll,NA,50,NA,NA,NA,Drainage Ditch @ US 41 N of 12th St. NE,21FLHILL_WQX,21FLHILL_WQX-589,27.748943625,-82.412876098,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Drainage Ditch @ US 41 N of 12th St. NE,River/Stream,Drainage Ditch @ US 41 N of 12th St. NE,03100206,NA,NA,NA,NA,27.748943625,-82.412876098,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-13,2017-06-14,376185600,11.92060232717317
21FLHILL_WQX-581,Chlorophyll,NA,44,NA,NA,NA,Natural Prong of Little Manatee River @ Lightfoot Rd. W of Sundance Trail,21FLHILL_WQX,21FLHILL_WQX-581,27.657598787000005,-82.382257321,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Natural Prong of Little Manatee River @ Lightfoot Rd. W of Sundance Trail,River/Stream,Natural Prong of Little Manatee River @ Lightfoot Rd. W of Sundance Trail,03100203,NA,NA,NA,NA,27.657598787000005,-82.382257321,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-13,2017-06-14,376185600,11.92060232717317
21FLHILL_WQX-528,Chlorophyll,NA,40,NA,NA,NA,Campbell Branch at McIntosh Rd. N of Campbell Branch Rd.,21FLHILL_WQX,21FLHILL_WQX-528,28.052716999999998,-82.24901700000001,03100205,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Campbell Branch at McIntosh Rd. N of Campbell Branch Rd.,River/Stream,Campbell Branch at McIntosh Rd. N of Campbell Branch Rd.,03100205,NA,NA,NA,NA,28.052716999999998,-82.24901700000001,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-25,2017-04-26,376185600,11.92060232717317
21FLHILL_WQX-529,Chlorophyll,NA,40,NA,NA,NA,Pemberton Creek at Pemberton Creek Dr. in Pemberton Creek Estates off Muck Pond Rd.,21FLHILL_WQX,21FLHILL_WQX-529,28.036883000000003,-82.25945,03100205,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Pemberton Creek at Pemberton Creek Dr. in Pemberton Creek Estates off Muck Pond Rd.,River/Stream,Pemberton Creek at Pemberton Creek Dr. in Pemberton Creek Estates off Muck Pond Rd.,03100205,NA,NA,NA,NA,28.036883000000003,-82.25945,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-25,2017-04-26,376185600,11.92060232717317
21FLHILL_WQX-585,Chlorophyll,NA,30,NA,NA,NA,Wildcat Creek S at Stephens Rd.,21FLHILL_WQX,21FLHILL_WQX-585,27.674999573,-82.446702038,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Wildcat Creek S at Stephens Rd.,River/Stream,Wildcat Creek S at Stephens Rd.,03100203,NA,NA,NA,NA,27.674999573,-82.446702038,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-13,2017-06-14,376185600,11.92060232717317
21FLHILL_WQX-586,Chlorophyll,NA,28,NA,NA,NA,Heritage Park Creek at Heritage Park off US 41 S of the LMR,21FLHILL_WQX,21FLHILL_WQX-586,27.692761327000003,-82.45983236199999,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Heritage Park Creek at Heritage Park off US 41 S of the LMR,River/Stream,Heritage Park Creek at Heritage Park off US 41 S of the LMR,03100203,NA,NA,NA,NA,27.692761327000003,-82.45983236199999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-13,2017-06-14,376185600,11.92060232717317
21FLHILL_WQX-577,Chlorophyll,NA,22,NA,NA,NA,Natural Creek @ Progress Blvd. just W of I-75,21FLHILL_WQX,21FLHILL_WQX-577,27.897089834,-82.350400223,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Natural Creek @ Progress Blvd. just W of I-75,River/Stream,Natural Creek @ Progress Blvd. just W of I-75,03100206,NA,NA,NA,NA,27.897089834,-82.350400223,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-29,2017-05-31,376185600,11.92060232717317
21FLHILL_WQX-590,Chlorophyll,NA,18,NA,NA,NA,Miller Mac Rd Ditch at US 41 N of Di Mere Packing,21FLHILL_WQX,21FLHILL_WQX-590,27.760521634999996,-82.39916064400002,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Miller Mac Rd Ditch at US 41 N of Di Mere Packing,Canal Drainage,Miller Mac Rd Ditch at US 41 N of Di Mere Packing,03100206,NA,NA,NA,NA,27.760521634999996,-82.39916064400002,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-13,2017-06-14,376185600,11.92060232717317
21FLHILL_WQX-534,Chlorophyll,NA,10,NA,NA,NA,Baker Creek at HWY 574 W of Valrico Rd.& McIntosh,21FLHILL_WQX,21FLHILL_WQX-534,27.987125574999997,-82.259114396,03100205,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Baker Creek at HWY 574 W of Valrico Rd.& McIntosh,River/Stream,Baker Creek at HWY 574 W of Valrico Rd.& McIntosh,03100205,NA,NA,NA,NA,27.987125574999997,-82.259114396,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-25,2017-04-26,376185600,11.92060232717317
21FLHILL_WQX-543,Chlorophyll,ug/l,74,NA,NA,30.2,Little Alafia at N off SR 60 W of Cable Rd & E of Wallace Rd,21FLHILL_WQX,21FLHILL_WQX-543,27.937820000000002,-82.15652,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Little Alafia at N off SR 60 W of Cable Rd & E of Wallace Rd,River/Stream,Little Alafia at N off SR 60 W of Cable Rd & E of Wallace Rd,03100204,NA,NA,NA,NA,27.937820000000002,-82.15652,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-08,2017-05-03,375580800,11.901437371663247
21FLHILL_WQX-506,Chlorophyll,NA,44,NA,NA,NA,Rocky Creek at Turtle Creek Blvd.  W of Pelican Point  W off Bellamy,21FLHILL_WQX,21FLHILL_WQX-506,28.085429175999995,-82.560239194,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Rocky Creek at Turtle Creek Blvd.  W of Pelican Point  W off Bellamy,River/Stream,Rocky Creek at Turtle Creek Blvd.  W of Pelican Point  W off Bellamy,03100206,NA,NA,NA,NA,28.085429175999995,-82.560239194,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-11,2017-04-03,375408000,11.895961670088981
21FLHILL_WQX-504,Chlorophyll,NA,22,NA,NA,NA,Memorial Highway SE of Hillsborough Ave.,21FLHILL_WQX,21FLHILL_WQX-504,27.9946,-82.57947999999999,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Memorial Highway SE of Hillsborough Ave.,Canal Drainage,Memorial Highway SE of Hillsborough Ave.,03100206,NA,NA,NA,NA,27.9946,-82.57947999999999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-05-11,2017-04-03,375408000,11.895961670088981
21FLHILL_WQX-595,Chlorophyll,ug/l,86,NA,NA,212.4,Dug Creek at US 41,21FLHILL_WQX,21FLHILL_WQX-595,27.8261,-82.38168300000001,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Dug Creek at US 41,River/Stream,Dug Creek at US 41,03100206,NA,NA,NA,NA,27.8261,-82.38168300000001,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-27,2017-06-14,374976000,11.88227241615332
21FLHILL_WQX-603,Chlorophyll,ug/l,54,NA,NA,27.5,Little Manatee River N Prong at Upper LMR County Preserve,21FLHILL_WQX,21FLHILL_WQX-603,27.666888835,-82.29881083699999,03100203,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Little Manatee River N Prong at Upper LMR County Preserve,River/Stream,Little Manatee River N Prong at Upper LMR County Preserve,03100203,NA,NA,NA,NA,27.666888835,-82.29881083699999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-27,2017-06-14,374976000,11.88227241615332
21FLHILL_WQX-554,Chlorophyll,ug/l,76,NA,NA,266.4,Medard Discharge at Turkey Creek Rd. N of cemetery,21FLHILL_WQX,21FLHILL_WQX-554,27.908959557,-82.17042140199999,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Medard Discharge at Turkey Creek Rd. N of cemetery,Canal Drainage,Medard Discharge at Turkey Creek Rd. N of cemetery,03100204,NA,NA,NA,NA,27.908959557,-82.17042140199999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-22,2017-05-03,374371200,11.863107460643397
21FLHILL_WQX-549,Chlorophyll,ug/l,74,NA,NA,28.4,Halls Branch at Walter Hunter Rd.  N of Virgil Hall Rd. & S of Evers Rd.,21FLHILL_WQX,21FLHILL_WQX-549,27.807910728000007,-82.10420260500001,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Halls Branch at Walter Hunter Rd.  N of Virgil Hall Rd. & S of Evers Rd.,River/Stream,Halls Branch at Walter Hunter Rd.  N of Virgil Hall Rd. & S of Evers Rd.,03100204,NA,NA,NA,NA,27.807910728000007,-82.10420260500001,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-22,2017-05-03,374371200,11.863107460643397
21FLHILL_WQX-553,Chlorophyll,NA,42,NA,NA,NA,Sloman Branch at Nichols Rd.  E of Pritcher Rd.,21FLHILL_WQX,21FLHILL_WQX-553,27.876309831999997,-82.06673827699998,03100204,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Sloman Branch at Nichols Rd.  E of Pritcher Rd.,River/Stream,Sloman Branch at Nichols Rd.  E of Pritcher Rd.,03100204,NA,NA,NA,NA,27.876309831999997,-82.06673827699998,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-06-22,2017-05-03,374371200,11.863107460643397
21FLHILL_WQX-596,Chlorophyll,ug/l,84,NA,NA,107.8,Archie Creek at Old Bayshre Blvd./CR 41A,21FLHILL_WQX,21FLHILL_WQX-596,27.878212899999998,-82.390359182,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Archie Creek at Old Bayshre Blvd./CR 41A,River/Stream,Archie Creek at Old Bayshre Blvd./CR 41A,03100206,NA,NA,NA,NA,27.878212899999998,-82.390359182,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-27,2017-05-31,373766400,11.84394250513347
21FLHILL_WQX-598,Chlorophyll,ug/l,76,NA,NA,65.6,Delaney popoff at Old Bayshre Blvd./CR 41A,21FLHILL_WQX,21FLHILL_WQX-598,27.890036880999997,-82.39709033,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Delaney popoff at Old Bayshre Blvd./CR 41A,Canal Drainage,Delaney popoff at Old Bayshre Blvd./CR 41A,03100206,NA,NA,NA,NA,27.890036880999997,-82.39709033,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-07-27,2017-05-31,373766400,11.84394250513347
21FLHILL_WQX-167,Chlorophyll,NA,62,NA,NA,NA,Bullfrog Creek at Big Bend Rd.,21FLHILL_WQX,21FLHILL_WQX-167,27.792012345999996,-82.35224510199998,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Bullfrog Creek at Big Bend Rd.,River/Stream,Bullfrog Creek at Big Bend Rd.,03100206,NA,NA,NA,NA,27.792012345999996,-82.35224510199998,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-19,2016-11-21,373593600,11.838466803559207
21FLHILL_WQX-161,Chlorophyll,NA,50,NA,NA,NA,Brushy Creek at Gunn Hwy,21FLHILL_WQX,21FLHILL_WQX-161,28.065192968999998,-82.55508443199999,03100206,21FLHILL_WQX,Environmental Protection Commission of Hillsborough County,Brushy Creek at Gunn Hwy,River/Stream,Brushy Creek at Gunn Hwy,03100206,NA,NA,NA,NA,28.065192968999998,-82.55508443199999,NA,NA,seconds,Interpolation-Photo,NAD83,NA,NA,NA,NA,NA,NA,US,12,057,NA,NA,NA,NA,NA,NA,NA,NA,STORET,2005-01-04,2016-11-02,373248000,11.827515400410675
